Smiles	Token
[C][C][Branch1][C][C][N][C][=C][Branch2][Branch1][C][C][=C][C][=C][C][=N][C][Branch2][Ring1][=C][N][C][=C][C][=C][Branch2][Ring1][C][N][C][=N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=N][Ring1][O][C][=C][Ring1][P][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][Cl][C][=N][Ring2][Ring2][C]	[C] [C] [Branch1] [C] [C] [N] [C] [=C] [Branch2] [Branch1] [C] [C] [=C] [C] [=C] [C] [=N] [C] [Branch2] [Ring1] [=C] [N] [C] [=C] [C] [=C] [Branch2] [Ring1] [C] [N] [C] [=N] [C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [=N] [Ring1] [O] [C] [=C] [Ring1] [P] [=N] [C] [Ring2] [Ring1] [Branch2] [=C] [Ring2] [Ring1] [N] [Cl] [C] [=N] [Ring2] [Ring2] [C]
[C][=C][C][=C][Branch2][Ring2][=Branch1][C][=N][O][C][Branch1][#Branch2][C][N][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][N][C][=C][C][=N][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][=Branch1][=N][Ring1][=N][C][=C][Ring2][Ring1][#C]	[C] [=C] [C] [=C] [Branch2] [Ring2] [=Branch1] [C] [=N] [O] [C] [Branch1] [#Branch2] [C] [N] [C] [C] [C] [C] [C] [Ring1] [=Branch1] [=C] [Ring1] [N] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [C] [C] [C] [C] [C] [Ring1] [=Branch1] [=N] [Ring1] [=N] [C] [=C] [Ring2] [Ring1] [#C]
[C][C][C][N][C][=C][C][=Branch2][Ring1][C][=C][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][#Branch2][=O][C][=C][Ring1][P]	[C] [C] [C] [N] [C] [=C] [C] [=Branch2] [Ring1] [C] [=C] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [Ring1] [#Branch2] [=O] [C] [=C] [Ring1] [P]
[C][N][C][=Branch1][C][=O][C][C][=C][S][C][=Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1]	[C] [N] [C] [=Branch1] [C] [=O] [C] [C] [=C] [S] [C] [=Ring1] [Branch1] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1]
[N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][C][=N][C][Branch2][Ring1][Branch1][N][C][=C][C][=C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][C][=C][Ring1][N][F][=C][Ring2][Ring1][Ring2]	[N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [N] [C] [=C] [C] [=N] [C] [Branch2] [Ring1] [Branch1] [N] [C] [=C] [C] [=C] [Branch1] [=Branch2] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [C] [=C] [Ring1] [N] [F] [=C] [Ring2] [Ring1] [Ring2]
[C][C][=C][C][=C][C][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][N][=C][C][=C][C][Branch1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Ring1][=C][Ring1][P][=C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][S]	[C] [C] [=C] [C] [=C] [C] [Branch2] [Ring2] [O] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [Branch2] [Ring1] [#Branch2] [N] [N] [=C] [C] [=C] [C] [Branch1] [O] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [=C] [C] [=C] [Ring1] [=C] [Ring1] [P] [=C] [Ring2] [Ring1] [#Branch1] [=C] [Ring2] [Ring1] [S]
[O][=N][C][=C][Branch1][C][O][N][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring2][Ring1][C][Ring1][=Branch1]	[O] [=N] [C] [=C] [Branch1] [C] [O] [N] [Branch1] [=N] [C] [C] [=C] [C] [=C] [C] [Branch1] [C] [F] [=C] [Ring1] [#Branch1] [C] [=C] [C] [=C] [C] [=C] [Ring2] [Ring1] [C] [Ring1] [=Branch1]
[C][C][=C][C][Branch2][Ring2][S][N][C][=C][C][Branch1][N][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][=N][C][Branch2][Ring1][=Branch1][S][C][=C][C][=C][Branch1][O][N][C][=Branch1][C][=O][C][C][C][Ring1][Ring1][C][=C][Ring1][N][=N][Ring2][Ring1][#Branch2][=N][NH1][Ring2][Ring1][S]	[C] [C] [=C] [C] [Branch2] [Ring2] [S] [N] [C] [=C] [C] [Branch1] [N] [N] [C] [C] [N] [Branch1] [C] [C] [C] [C] [Ring1] [#Branch1] [=N] [C] [Branch2] [Ring1] [=Branch1] [S] [C] [=C] [C] [=C] [Branch1] [O] [N] [C] [=Branch1] [C] [=O] [C] [C] [C] [Ring1] [Ring1] [C] [=C] [Ring1] [N] [=N] [Ring2] [Ring1] [#Branch2] [=N] [NH1] [Ring2] [Ring1] [S]
[O][C][=N][N][=C][Branch2][Ring1][Ring2][C][=C][C][=N][C][Branch1][#Branch2][N][C][C][C][O][C][C][Ring1][=Branch1][=C][Ring1][=N][N][Ring2][Ring1][C][C][=C][C][=C][C][=C][Branch1][C][Br][C][=C][C][Ring1][#Branch1][=C][Ring1][O]	[O] [C] [=N] [N] [=C] [Branch2] [Ring1] [Ring2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [=C] [Ring1] [=N] [N] [Ring2] [Ring1] [C] [C] [=C] [C] [=C] [C] [=C] [Branch1] [C] [Br] [C] [=C] [C] [Ring1] [#Branch1] [=C] [Ring1] [O]
[C][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][=Branch2][=C][C][=C][N][=C][NH1][Ring1][Branch1][C][=Branch1][C][=O][N][Ring1][=N]	[C] [O] [C] [=C] [C] [=C] [C] [=Branch1] [Ring2] [=C] [Ring1] [=Branch1] [C] [=Branch1] [=Branch2] [=C] [C] [=C] [N] [=C] [NH1] [Ring1] [Branch1] [C] [=Branch1] [C] [=O] [N] [Ring1] [=N]
[N][#C][C][=C][S][C][Branch2][Ring2][C][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][Ring1][#C][=C][Ring2][Ring1][Branch2][C][=C][S][C][=N][Ring1][Branch1]	[N] [#C] [C] [=C] [S] [C] [Branch2] [Ring2] [C] [N] [C] [=Branch1] [C] [=O] [C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [Branch1] [=Branch2] [C] [Branch1] [C] [F] [Branch1] [C] [F] [F] [=C] [C] [=C] [Ring1] [#Branch2] [Ring1] [#C] [=C] [Ring2] [Ring1] [Branch2] [C] [=C] [S] [C] [=N] [Ring1] [Branch1]
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][P][C][=C][N][=C][C][=C][C][=C][Branch1][S][N][C][=N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][S][Ring1][Branch2][C][Ring1][#C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2]	[C] [S] [=Branch1] [C] [=O] [=Branch1] [C] [=O] [N] [C] [=C] [C] [=C] [Branch2] [Ring1] [P] [C] [=C] [N] [=C] [C] [=C] [C] [=C] [Branch1] [S] [N] [C] [=N] [C] [=C] [Branch1] [=Branch1] [N+1] [=Branch1] [C] [=O] [O-1] [S] [Ring1] [Branch2] [C] [Ring1] [#C] [=C] [Ring2] [Ring1] [Ring1] [C] [=C] [Ring2] [Ring1] [=Branch2]
[C][=C][C][Branch2][Ring2][Branch2][C][C][=N][N][C][=C][Branch2][Ring1][=Branch1][C][=C][C][=C][Branch1][N][O][C][C][N][C][C][C][C][C][Ring1][=Branch1][C][=C][Ring1][#C][C][=N][C][=Ring2][Ring1][Branch2][Ring2][Ring1][Branch1][=C][C][=N][Ring2][Ring1][=C]	[C] [=C] [C] [Branch2] [Ring2] [Branch2] [C] [C] [=N] [N] [C] [=C] [Branch2] [Ring1] [=Branch1] [C] [=C] [C] [=C] [Branch1] [N] [O] [C] [C] [N] [C] [C] [C] [C] [C] [Ring1] [=Branch1] [C] [=C] [Ring1] [#C] [C] [=N] [C] [=Ring2] [Ring1] [Branch2] [Ring2] [Ring1] [Branch1] [=C] [C] [=N] [Ring2] [Ring1] [=C]
[C][C][C][=C][Branch2][Ring1][N][C][S][C][=C][C][=Ring1][Branch1][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][NH1][N][=Ring2][Ring1][Branch2]	[C] [C] [C] [=C] [Branch2] [Ring1] [N] [C] [S] [C] [=C] [C] [=Ring1] [Branch1] [N] [C] [=Branch1] [C] [=O] [C] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [Ring1] [#Branch2] [Ring1] [=Branch1] [NH1] [N] [=Ring2] [Ring1] [Branch2]
[C][=C][C][=C][C][=C][Branch2][Ring1][P][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][=C][C][=N][C][Branch1][#Branch2][N][C][C][C][C][N][C][Ring1][=Branch1][=N][Ring1][=N][C][=C][C][Ring2][Ring1][N][=C][Ring2][Ring1][S]	[C] [=C] [C] [=C] [C] [=C] [Branch2] [Ring1] [P] [C] [=N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [N] [Ring1] [=Branch2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [C] [C] [C] [N] [C] [Ring1] [=Branch1] [=N] [Ring1] [=N] [C] [=C] [C] [Ring2] [Ring1] [N] [=C] [Ring2] [Ring1] [S]
[C][C][C][N][C][=N][C][=C][C][Branch2][Ring2][O][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=C][N][Ring1][N][C][Branch1][S][C][O][C][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][C][Ring1][S][=N][Ring2][Ring1][S]	[C] [C] [C] [N] [C] [=N] [C] [=C] [C] [Branch2] [Ring2] [O] [C] [=C] [Branch1] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1] [N] [=C] [N] [Ring1] [N] [C] [Branch1] [S] [C] [O] [C] [C] [=C] [C] [=C] [Branch1] [Ring1] [O] [C] [C] [=C] [Ring1] [Branch2] [C] [C] [Ring1] [S] [=N] [Ring2] [Ring1] [S]
[C][C][=N][NH1][C][Branch2][Ring1][N][C][S][C][=C][C][=Ring1][Branch1][N][C][=Branch1][C][=O][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][=N][Ring2][Ring1][Branch2]	[C] [C] [=N] [NH1] [C] [Branch2] [Ring1] [N] [C] [S] [C] [=C] [C] [=Ring1] [Branch1] [N] [C] [=Branch1] [C] [=O] [C] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [Ring1] [#Branch2] [Ring1] [=Branch1] [=N] [Ring2] [Ring1] [Branch2]
[O][=C][Branch2][Ring1][#C][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][C][C][N][Branch1][=Branch2][C][C][=C][C][=C][O][Ring1][Branch1][C][C][Ring1][N][C][=C][C][=C][Branch1][C][Br][O][Ring1][=Branch1]	[O] [=C] [Branch2] [Ring1] [#C] [N] [C] [=C] [C] [=C] [C] [Branch1] [C] [Cl] [=C] [Ring1] [#Branch1] [N] [C] [C] [N] [Branch1] [=Branch2] [C] [C] [=C] [C] [=C] [O] [Ring1] [Branch1] [C] [C] [Ring1] [N] [C] [=C] [C] [=C] [Branch1] [C] [Br] [O] [Ring1] [=Branch1]
[O][=C][Branch1][S][C][C][=C][C][=C][C][=C][N][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][N][C][S][C][=C][Branch1][C][Cl][C][=Ring1][=Branch1][C][=N][C][=N][NH1][Ring1][Branch1]	[O] [=C] [Branch1] [S] [C] [C] [=C] [C] [=C] [C] [=C] [N] [=C] [C] [=C] [Ring1] [#Branch2] [Ring1] [=Branch1] [N] [C] [S] [C] [=C] [Branch1] [C] [Cl] [C] [=Ring1] [=Branch1] [C] [=N] [C] [=N] [NH1] [Ring1] [Branch1]
[C][O][C][=C][C][=N][C][=C][C][Branch2][Ring1][P][O][C][=C][C][=C][Branch2][Ring1][Ring2][N][C][=Branch1][C][=S][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][Ring2][Ring1][Ring1][=C][Ring2][Ring1][#Branch2][C][=C][Ring2][Ring1][=C][O][C]	[C] [O] [C] [=C] [C] [=N] [C] [=C] [C] [Branch2] [Ring1] [P] [O] [C] [=C] [C] [=C] [Branch2] [Ring1] [Ring2] [N] [C] [=Branch1] [C] [=S] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [C] [=C] [Ring2] [Ring1] [Ring1] [=C] [Ring2] [Ring1] [#Branch2] [C] [=C] [Ring2] [Ring1] [=C] [O] [C]
[C][=C][C][=C][C][=C][Branch2][Ring1][P][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=Branch2][C][=C][C][=N][C][Branch1][#Branch2][N][C][C][C][O][C][C][Ring1][=Branch1][=C][Ring1][=N][C][=C][C][Ring2][Ring1][N][=C][Ring2][Ring1][S]	[C] [=C] [C] [=C] [C] [=C] [Branch2] [Ring1] [P] [C] [=N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [N] [Ring1] [=Branch2] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [C] [C] [O] [C] [C] [Ring1] [=Branch1] [=C] [Ring1] [=N] [C] [=C] [C] [Ring2] [Ring1] [N] [=C] [Ring2] [Ring1] [S]
[C][C][Branch1][C][C][C][=N][N][Branch1][=N][C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl][C][=N][C][Branch1][S][C][C][=C][C][=C][Branch1][Branch1][O][C][C][O][C][=C][Ring1][#Branch2][=N][C][Branch1][C][O][=C][Ring2][Ring1][=N][Ring2][Ring1][C]	[C] [C] [Branch1] [C] [C] [C] [=N] [N] [Branch1] [=N] [C] [=C] [Branch1] [C] [Cl] [C] [=C] [C] [=C] [Ring1] [#Branch1] [Cl] [C] [=N] [C] [Branch1] [S] [C] [C] [=C] [C] [=C] [Branch1] [Branch1] [O] [C] [C] [O] [C] [=C] [Ring1] [#Branch2] [=N] [C] [Branch1] [C] [O] [=C] [Ring2] [Ring1] [=N] [Ring2] [Ring1] [C]
[C][C][Branch1][C][C][Branch1][C][C][N][N][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][P]	[C] [C] [Branch1] [C] [C] [Branch1] [C] [C] [N] [N] [=C] [Branch1] [N] [C] [=C] [C] [=C] [Branch1] [C] [Cl] [C] [=C] [Ring1] [#Branch1] [C] [=C] [Branch1] [C] [N] [N] [=C] [N] [=C] [Ring1] [#Branch1] [Ring1] [P]
[O][C][=N][N][=C][Branch2][Ring1][C][C][=C][C][=N][C][Branch1][Branch2][N][C][C][C][C][Ring1][Ring2][=C][Ring1][O][N][Ring1][S][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2]	[O] [C] [=N] [N] [=C] [Branch2] [Ring1] [C] [C] [=C] [C] [=N] [C] [Branch1] [Branch2] [N] [C] [C] [C] [C] [Ring1] [Ring2] [=C] [Ring1] [O] [N] [Ring1] [S] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [C] [Ring1] [=Branch1] [=C] [Ring1] [#Branch2]
[F][C][=C][C][=C][C][Branch2][Ring1][Ring1][N][C][=C][C][Branch1][Branch2][N][C][=C][C][=N][Ring1][Branch1][=N][C][=N][Ring1][O][=C][Ring2][Ring1][C]	[F] [C] [=C] [C] [=C] [C] [Branch2] [Ring1] [Ring1] [N] [C] [=C] [C] [Branch1] [Branch2] [N] [C] [=C] [C] [=N] [Ring1] [Branch1] [=N] [C] [=N] [Ring1] [O] [=C] [Ring2] [Ring1] [C]
[N][#C][C][=C][S][C][Branch2][Ring1][Branch2][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][C][C][=N][C][=C][C][=C][Ring1][=Branch1][Ring1][O][=C][Ring2][Ring1][Ring2][C][=N][C][=C][S][Ring1][Branch1]	[N] [#C] [C] [=C] [S] [C] [Branch2] [Ring1] [Branch2] [N] [C] [=Branch1] [C] [=O] [C] [N] [C] [=Branch1] [C] [=O] [C] [C] [C] [=N] [C] [=C] [C] [=C] [Ring1] [=Branch1] [Ring1] [O] [=C] [Ring2] [Ring1] [Ring2] [C] [=N] [C] [=C] [S] [Ring1] [Branch1]
[O][C][=N][N][=C][Branch2][Ring1][Ring1][C][=C][C][=N][C][Branch1][=Branch2][N][C][C][C][C][C][Ring1][Branch1][=C][Ring1][N][N][Ring1][P][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2]	[O] [C] [=N] [N] [=C] [Branch2] [Ring1] [Ring1] [C] [=C] [C] [=N] [C] [Branch1] [=Branch2] [N] [C] [C] [C] [C] [C] [Ring1] [Branch1] [=C] [Ring1] [N] [N] [Ring1] [P] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [C] [Ring1] [=Branch1] [=C] [Ring1] [#Branch2]
[C][C][=C][C][Branch2][Ring2][O][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#Branch2][N][N][=C][C][=C][C][Branch1][O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][=C][C][=C][Ring1][=C][Ring1][P][=C][Ring2][Ring1][#Branch1][=C][C][=C][Ring2][Ring1][S][N][C][C][O][C][C][Ring1][=Branch1]	[C] [C] [=C] [C] [Branch2] [Ring2] [O] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [Branch2] [Ring1] [#Branch2] [N] [N] [=C] [C] [=C] [C] [Branch1] [O] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [Cl] [=C] [C] [=C] [Ring1] [=C] [Ring1] [P] [=C] [Ring2] [Ring1] [#Branch1] [=C] [C] [=C] [Ring2] [Ring1] [S] [N] [C] [C] [O] [C] [C] [Ring1] [=Branch1]
[C][C][C][N][C][=N][C][=C][C][Branch2][Ring1][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][=C][N][Ring1][N][C][Branch1][Ring1][C][O][C][C][Ring1][#Branch1][=N][Ring2][Ring1][#Branch1]	[C] [C] [C] [N] [C] [=N] [C] [=C] [C] [Branch2] [Ring1] [=C] [C] [=C] [Branch1] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1] [N] [=C] [N] [Ring1] [N] [C] [Branch1] [Ring1] [C] [O] [C] [C] [Ring1] [#Branch1] [=N] [Ring2] [Ring1] [#Branch1]
[C][O][C][C][N][C][Branch1][Ring1][S][C][=N][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Ring1][=C][C][=C][C][=N][C][Branch1][#Branch2][N][C][C][C][C][C][C][Ring1][=Branch1][=C][Ring1][=N]	[C] [O] [C] [C] [N] [C] [Branch1] [Ring1] [S] [C] [=N] [C] [Branch1] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1] [=C] [Ring1] [=C] [C] [=C] [C] [=N] [C] [Branch1] [#Branch2] [N] [C] [C] [C] [C] [C] [C] [Ring1] [=Branch1] [=C] [Ring1] [=N]
[C][N][C][C][C][O][C][Branch1][C][C][Branch1][=Branch1][C][Ring1][#Branch1][O][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][=Branch2][C][Ring1][=Branch2][=C][Ring1][=N][Ring2][Ring1][Ring2][C][=Branch1][C][=O][N][C][Ring1][S]	[C] [N] [C] [C] [C] [O] [C] [Branch1] [C] [C] [Branch1] [=Branch1] [C] [Ring1] [#Branch1] [O] [C] [N] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [C] [=C] [C] [=Branch2] [Ring1] [#Branch1] [=C] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [N] [Ring2] [Ring1] [=Branch2] [C] [Ring1] [=Branch2] [=C] [Ring1] [=N] [Ring2] [Ring1] [Ring2] [C] [=Branch1] [C] [=O] [N] [C] [Ring1] [S]
[C][=C][C][=C][C][=C][Branch1][P][C][=N][C][=N][C][=C][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1][C][=C][C][Ring2][Ring1][C][=C][Ring2][Ring1][=Branch1]	[C] [=C] [C] [=C] [C] [=C] [Branch1] [P] [C] [=N] [C] [=N] [C] [=C] [Ring1] [=Branch1] [C] [=C] [C] [=N] [C] [=C] [Ring1] [=Branch1] [C] [=C] [C] [Ring2] [Ring1] [C] [=C] [Ring2] [Ring1] [=Branch1]
[O][C][=C][C][Branch1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][F][=N][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][P][Ring1][=Branch1][O][C][O][Ring1][#Branch1]	[O] [C] [=C] [C] [Branch1] [#Branch2] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [F] [=N] [C] [=C] [C] [=C] [Branch1] [#Branch1] [C] [=C] [Ring1] [P] [Ring1] [=Branch1] [O] [C] [O] [Ring1] [#Branch1]
[C][N][C][C][=Branch1][C][=O][N][C][C][C][Branch2][Ring1][N][N][C][=N][C][=C][Branch1][C][Cl][C][Branch1][=C][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1][=N][Ring1][S][C][C][Ring2][Ring1][#Branch1]	[C] [N] [C] [C] [=Branch1] [C] [=O] [N] [C] [C] [C] [Branch2] [Ring1] [N] [N] [C] [=N] [C] [=C] [Branch1] [C] [Cl] [C] [Branch1] [=C] [C] [=C] [NH1] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch2] [Ring1] [=Branch1] [=N] [Ring1] [S] [C] [C] [Ring2] [Ring1] [#Branch1]
[O][=N][C][=C][Branch1][C][O][N][Branch2][Ring1][Ring1][C][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][O][C][O][C][Ring1][=Branch1][C][=C][C][=C][C][Branch1][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][=C][Ring1][=C]	[O] [=N] [C] [=C] [Branch1] [C] [O] [N] [Branch2] [Ring1] [Ring1] [C] [C] [=C] [C] [Branch1] [C] [F] [=C] [C] [=C] [Ring1] [#Branch1] [O] [C] [O] [C] [Ring1] [=Branch1] [C] [=C] [C] [=C] [C] [Branch1] [O] [C] [=C] [C] [=C] [C] [=C] [C] [=C] [Ring1] [=Branch1] [=C] [Ring2] [Ring1] [=C] [Ring1] [=C]
[C][=S][Branch1][C][O][Branch1][C][O][=C][C][N][C][C][=C][C][=C][Branch2][Ring2][#C][C][=C][C][=C][N][=C][N][=C][Branch2][Ring1][N][N][C][=C][C][=C][Branch1][=C][O][C][C][=C][C][=C][C][Branch1][C][F][=C][Ring1][#Branch1][C][Branch1][C][Cl][=C][Ring1][S][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][O][O][Ring2][Ring1][S]	[C] [=S] [Branch1] [C] [O] [Branch1] [C] [O] [=C] [C] [N] [C] [C] [=C] [C] [=C] [Branch2] [Ring2] [#C] [C] [=C] [C] [=C] [N] [=C] [N] [=C] [Branch2] [Ring1] [N] [N] [C] [=C] [C] [=C] [Branch1] [=C] [O] [C] [C] [=C] [C] [=C] [C] [Branch1] [C] [F] [=C] [Ring1] [#Branch1] [C] [Branch1] [C] [Cl] [=C] [Ring1] [S] [C] [Ring2] [Ring1] [#Branch1] [=C] [Ring2] [Ring1] [O] [O] [Ring2] [Ring1] [S]
[C][C][O][C][=N][C][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][C][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][=C][C][Branch1][C][N][=C][Ring2][Ring1][Branch1][C][#N]	[C] [C] [O] [C] [=N] [C] [Branch2] [Ring1] [=Branch2] [C] [=Branch1] [C] [=O] [N] [C] [C] [=C] [C] [=C] [Branch1] [=Branch2] [S] [Branch1] [C] [C] [=Branch1] [C] [=O] [=O] [C] [=C] [Ring1] [#Branch2] [=C] [C] [Branch1] [C] [N] [=C] [Ring2] [Ring1] [Branch1] [C] [#N]
[C][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring2][Branch2][C][=Branch1][C][=O][N][C][=C][C][Branch2][Ring1][#Branch1][C][=C][C][=N][C][Branch1][=N][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Ring1][=C][=C][C][=N][Ring2][Ring1][Ring2][C][Ring2][Ring1][=N]	[C] [C] [=Branch1] [C] [=O] [N] [C] [C] [C] [C] [Branch2] [Ring2] [Branch2] [C] [=Branch1] [C] [=O] [N] [C] [=C] [C] [Branch2] [Ring1] [#Branch1] [C] [=C] [C] [=N] [C] [Branch1] [=N] [N] [C] [=C] [C] [=C] [Branch1] [C] [F] [C] [=C] [Ring1] [#Branch1] [=C] [Ring1] [=C] [=C] [C] [=N] [Ring2] [Ring1] [Ring2] [C] [Ring2] [Ring1] [=N]
[C][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][#C][C][=C][N][=C][C][=C][C][=C][Branch1][=C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Ring1][#C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][=Branch2]	[C] [S] [=Branch1] [C] [=O] [=Branch1] [C] [=O] [N] [C] [=C] [C] [=C] [Branch2] [Ring1] [#C] [C] [=C] [N] [=C] [C] [=C] [C] [=C] [Branch1] [=C] [N] [C] [=Branch1] [C] [=O] [C] [=C] [C] [=C] [C] [=N] [Ring1] [=Branch1] [C] [Ring1] [#C] [=C] [Ring2] [Ring1] [Ring1] [C] [=C] [Ring2] [Ring1] [=Branch2]
[C][C][=C][C][=C][Branch2][Ring1][=Branch1][N][=C][C][C][=Branch1][C][=O][C][S][C][Branch1][C][C][=N][C][=Ring1][=Branch1][C][Ring1][O][=O][C][=C][Ring2][Ring1][Ring1]	[C] [C] [=C] [C] [=C] [Branch2] [Ring1] [=Branch1] [N] [=C] [C] [C] [=Branch1] [C] [=O] [C] [S] [C] [Branch1] [C] [C] [=N] [C] [=Ring1] [=Branch1] [C] [Ring1] [O] [=O] [C] [=C] [Ring2] [Ring1] [Ring1]
